Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,2898.0,2979.0,2858.800048828125,2949.64990234375,2944.935546875,77962
2017-01-03,2950.0,3045.0,2940.10009765625,3016.64990234375,3011.82861328125,89363
2017-01-04,3020.050048828125,3037.0,2947.60009765625,2960.85009765625,2956.117919921875,85592
2017-01-05,2984.10009765625,3024.0,2970.0,3018.449951171875,3013.625732421875,76912
2017-01-06,3018.0,3021.0,2968.0,2978.550048828125,2973.789306640625,57125
2017-01-09,2981.0,3024.949951171875,2970.0,2992.64990234375,2987.866943359375,77239
2017-01-10,2996.0,3020.0,2990.0,3010.14990234375,3005.339111328125,34970
2017-01-11,3015.0,3027.14990234375,2932.449951171875,3018.5,3013.675537109375,90149
2017-01-12,3019.0,3020.199951171875,2990.10009765625,3018.60009765625,3013.775634765625,52413
2017-01-13,3021.75,3021.75,2997.0,3019.60009765625,3014.774169921875,40033
2017-01-16,3018.0,3028.199951171875,2993.5,3012.60009765625,3007.785400390625,22013
2017-01-17,3029.0,3029.89990234375,3008.0,3019.699951171875,3014.87353515625,53717
2017-01-18,3011.0,3059.949951171875,3011.0,3046.64990234375,3041.780517578125,90597
2017-01-19,3033.0,3175.0,3011.60009765625,3154.75,3149.7080078125,279957
2017-01-20,3140.0,3167.949951171875,3027.60009765625,3064.0,3059.10302734375,91901
2017-01-23,3056.64990234375,3082.050048828125,3024.39990234375,3063.449951171875,3058.5537109375,64569
2017-01-24,3089.89990234375,3158.0,3080.0,3128.800048828125,3123.799560546875,63922
2017-01-25,3154.800048828125,3175.0,3132.75,3169.699951171875,3164.6337890625,124818
2017-01-27,3160.0,3195.0,3160.0,3169.39990234375,3164.33447265625,74741
2017-01-30,3169.39990234375,3246.550048828125,3134.449951171875,3205.449951171875,3200.32666015625,175971
2017-01-31,3262.0,3338.0,3212.550048828125,3245.85009765625,3240.662353515625,184606
2017-02-01,3270.0,3347.0,3166.0,3328.39990234375,3323.080322265625,124882
2017-02-02,3335.0,3510.0,3280.0,3462.10009765625,3456.56689453125,170594
2017-02-03,3490.0,3500.0,3400.0,3419.949951171875,3414.484130859375,68814
2017-02-06,3452.0,3748.0,3429.10009765625,3721.949951171875,3716.0009765625,386613
2017-02-07,3738.0,3777.800048828125,3655.0,3691.25,3685.350341796875,154712
2017-02-08,3700.0,3743.0,3605.0,3663.0,3657.1455078125,116934
2017-02-09,3665.0,3704.75,3551.0,3577.0,3571.282958984375,123312
2017-02-10,3590.0,3661.0,3565.0,3630.949951171875,3625.146484375,170482
2017-02-13,3655.199951171875,3685.0,3592.64990234375,3637.25,3631.43701171875,105482
2017-02-14,3639.89990234375,3654.699951171875,3572.60009765625,3592.89990234375,3587.15771484375,71644
2017-02-15,3599.0,3690.0,3595.0,3628.35009765625,3622.55078125,130707
2017-02-16,3628.35009765625,3679.0,3628.35009765625,3671.199951171875,3665.33251953125,50784
2017-02-17,3675.0,3698.949951171875,3651.64990234375,3685.5,3679.609619140625,45122
2017-02-20,3670.0,3715.35009765625,3622.85009765625,3641.75,3635.929931640625,42617
2017-02-21,3649.75,3649.75,3581.14990234375,3624.10009765625,3618.307861328125,60573
2017-02-22,3638.0,3775.0,3630.39990234375,3750.199951171875,3744.206298828125,119505
2017-02-23,3779.0,3907.949951171875,3742.39990234375,3847.199951171875,3841.05126953125,200336
2017-02-27,3847.199951171875,3876.0,3752.0,3836.60009765625,3830.468017578125,107482
2017-02-28,3849.949951171875,3980.0,3795.050048828125,3914.14990234375,3907.89404296875,166741
2017-03-01,3969.0,4020.0,3895.949951171875,3923.85009765625,3917.578857421875,121113
2017-03-02,3940.0,3959.949951171875,3846.75,3875.5,3869.305908203125,88498
2017-03-03,3846.699951171875,3867.550048828125,3740.0,3761.75,3755.737548828125,100341
2017-03-06,3784.0,3849.0,3775.0,3817.699951171875,3811.5986328125,81752
2017-03-07,3839.0,3858.0,3781.0,3805.10009765625,3799.018798828125,72461
2017-03-08,3805.10009765625,3862.0,3762.050048828125,3832.050048828125,3825.925537109375,72292
2017-03-09,3811.0,3847.0,3776.0,3804.85009765625,3798.76904296875,83678
2017-03-10,3802.5,3844.0,3792.35009765625,3826.050048828125,3819.934814453125,60087
2017-03-14,3900.0,3950.0,3840.699951171875,3931.25,3924.967041015625,144365
2017-03-15,3940.0,3978.0,3910.050048828125,3938.64990234375,3932.35498046875,93641
2017-03-16,3950.10009765625,4081.300048828125,3950.0,4040.050048828125,4033.59326171875,110599
2017-03-17,4050.0,4060.0,3950.0,3969.10009765625,3962.75634765625,114395
2017-03-20,3970.0,3998.0,3942.39990234375,3965.800048828125,3959.4619140625,46436
2017-03-21,3990.0,4089.0,3960.0,4057.449951171875,4050.965087890625,109627
2017-03-22,4025.0,4217.0,3966.0,4107.85009765625,4101.28466796875,140996
2017-03-23,4200.0,4200.10009765625,4110.9501953125,4148.5,4141.86962890625,79510
2017-03-24,4120.0,4194.9501953125,4106.5,4129.35009765625,4122.75048828125,51885
2017-03-27,4145.0,4190.0,4010.0,4044.800048828125,4038.335205078125,65888
2017-03-28,4065.0,4124.5,4060.699951171875,4090.75,4084.2119140625,74378
2017-03-29,4109.0,4120.0,4030.0,4062.64990234375,4056.156982421875,107992
2017-03-30,4078.0,4112.35009765625,4040.0,4060.60009765625,4054.110107421875,79777
2017-03-31,4050.0,4120.0,4050.0,4098.39990234375,4091.849609375,65665
2017-04-03,4098.39990234375,4133.9501953125,4065.0,4098.25,4091.699951171875,45544
2017-04-05,4091.0,4167.4501953125,4086.0,4128.7998046875,4122.201171875,92521
2017-04-06,4128.7998046875,4195.14990234375,4106.25,4178.35009765625,4171.67236328125,55202
2017-04-07,4155.0,4290.0498046875,4140.4501953125,4226.2001953125,4219.44580078125,147025
2017-04-10,4241.0,4390.0,4233.35009765625,4373.0,4366.0107421875,161729
2017-04-11,4385.0,4455.0,4346.5,4374.85009765625,4367.85791015625,78505
2017-04-12,4389.7001953125,4528.0,4380.0,4502.9501953125,4495.7529296875,145418
2017-04-13,4500.0498046875,4659.7001953125,4471.0,4611.89990234375,4604.52880859375,133243
2017-04-17,4647.89990234375,4699.0,4472.0,4493.4501953125,4486.2685546875,137018
2017-04-18,4525.0,4565.0,4350.10009765625,4369.39990234375,4362.41650390625,129393
2017-04-19,4374.2998046875,4425.0,4325.0,4340.0498046875,4333.11328125,86116
2017-04-20,4450.0,4450.0498046875,4340.10009765625,4355.39990234375,4348.43896484375,104209
2017-04-21,4394.0,4398.0,4287.2998046875,4304.0498046875,4297.1708984375,73137
2017-04-24,4310.0,4388.0,4270.0,4371.75,4364.76318359375,87376
2017-04-25,4390.0,4559.9501953125,4375.10009765625,4524.35009765625,4517.119140625,152942
2017-04-26,4555.0,4575.0,4430.0,4534.2001953125,4526.95263671875,90897
2017-04-27,4534.0,4556.7998046875,4480.0,4524.75,4517.5185546875,72445
2017-04-28,4545.0,4750.0,4530.0,4575.64990234375,4568.33740234375,210948
2017-05-02,4580.75,4671.75,4520.0,4566.14990234375,4558.85205078125,121557
2017-05-03,4589.0,4650.0,4550.0,4562.89990234375,4555.60693359375,85470
2017-05-04,4599.0,4619.7998046875,4560.0,4569.60009765625,4562.296875,79220
2017-05-05,4564.0,4589.0,4355.60009765625,4428.39990234375,4421.322265625,120140
2017-05-08,4448.7001953125,4477.9501953125,4391.60009765625,4420.9501953125,4413.88427734375,53386
2017-05-09,4421.0,4455.0,4370.0,4378.4501953125,4371.4521484375,49435
2017-05-10,4400.0,4431.7998046875,4356.0,4391.4501953125,4384.431640625,104346
2017-05-11,4400.0,4528.9501953125,4381.25,4495.7998046875,4488.6142578125,135384
2017-05-12,4510.0,4525.0,4365.0,4395.5498046875,4388.52490234375,87415
2017-05-15,4427.0,4589.9501953125,4381.2001953125,4550.9501953125,4543.67626953125,188113
2017-05-16,4584.0,4614.9501953125,4525.0,4567.5,4560.2001953125,105034
2017-05-17,4575.0,4610.0,4406.39990234375,4486.75,4479.57861328125,170295
2017-05-18,4405.0,4425.0,4300.0498046875,4319.0,4312.0966796875,163765
2017-05-19,4369.0,4385.35009765625,4085.0,4169.89990234375,4163.23583984375,253364
2017-05-22,4200.5,4247.9501953125,3950.0,3964.199951171875,3957.8642578125,192674
2017-05-23,3968.60009765625,4025.0,3801.0,3983.050048828125,3976.68408203125,392627
2017-05-24,4016.89990234375,4031.0,3931.10009765625,3953.949951171875,3947.630615234375,226604
2017-05-25,3974.699951171875,4015.0,3945.25,3997.10009765625,3990.7119140625,108531
2017-05-26,4021.0,4080.0,3965.0,4007.35009765625,4000.945068359375,161514
2017-05-29,4020.550048828125,4066.0,3945.60009765625,3998.050048828125,3991.66015625,78651
2017-05-30,4000.0,4173.75,3942.0,4154.5,4147.85986328125,181270
2017-05-31,4178.0,4220.0,4115.64990234375,4192.0,4185.30029296875,283516
2017-06-01,4141.0,4240.0498046875,4141.0,4205.60009765625,4198.87841796875,94518
2017-06-02,4220.0,4321.85009765625,4205.10009765625,4305.7998046875,4298.91845703125,127932
2017-06-05,4339.0,4343.4501953125,4298.0,4304.75,4297.87060546875,57413
2017-06-06,4340.0,4340.0498046875,4176.0,4244.10009765625,4237.31689453125,92133
2017-06-07,4274.9501953125,4280.0,4181.2001953125,4254.14990234375,4247.3505859375,94267
2017-06-08,4278.60009765625,4310.0,4236.0,4280.0,4273.1591796875,58681
2017-06-09,4299.0,4299.0,4190.89990234375,4242.2001953125,4235.42041015625,104304
2017-06-12,4235.0,4235.0,4140.0,4152.64990234375,4146.0126953125,63575
2017-06-13,4174.0,4229.89990234375,4152.64990234375,4176.85009765625,4170.1748046875,61327
2017-06-14,4185.0,4194.89990234375,4103.0,4128.39990234375,4121.80126953125,84652
2017-06-15,4130.0,4149.9501953125,4070.0,4098.39990234375,4091.849609375,148021
2017-06-16,4102.0,4255.0,4102.0,4199.7001953125,4192.98779296875,255011
2017-06-19,4230.2001953125,4288.0,4162.64990234375,4242.4501953125,4235.669921875,132057
2017-06-20,4232.0,4287.9501953125,4218.7998046875,4264.39990234375,4257.5849609375,105308
2017-06-21,4265.0,4329.0,4248.10009765625,4268.39990234375,4261.57763671875,203709
2017-06-22,4272.0,4315.0,4198.0498046875,4220.0,4213.25537109375,74343
2017-06-23,4222.7001953125,4236.0,4089.550048828125,4101.2998046875,4094.744384765625,93020
2017-06-27,4106.0,4117.4501953125,3982.199951171875,4036.050048828125,4029.599365234375,122618
2017-06-28,4025.0,4155.0,3950.0,4108.14990234375,4101.583984375,111692
2017-06-29,4150.0,4168.7001953125,4075.0,4098.75,4092.19921875,142918
2017-06-30,4100.0,4141.7998046875,4052.25,4118.7001953125,4112.1171875,86710
