Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,5320.0498046875,5474.2001953125,5267.7998046875,5466.0,5197.3046875,651321
2017-01-03,5466.0,5524.2001953125,5432.60009765625,5508.39990234375,5237.61962890625,631753
2017-01-04,5530.0,5554.7001953125,5494.0,5502.14990234375,5231.6767578125,679443
2017-01-05,5525.10009765625,5649.89990234375,5525.10009765625,5634.9501953125,5357.94921875,744210
2017-01-06,5650.0,5657.2998046875,5597.0,5615.5498046875,5339.5029296875,544695
2017-01-09,5644.7998046875,5680.0,5610.60009765625,5658.5,5380.34130859375,345094
2017-01-10,5680.0,5693.7001953125,5641.0,5674.85009765625,5395.8876953125,410444
2017-01-11,5691.0,5772.89990234375,5691.0,5762.35009765625,5479.08642578125,539326
2017-01-12,5770.0,5795.0,5742.0,5777.35009765625,5493.349609375,421634
2017-01-13,5792.0,5794.0,5683.64990234375,5699.5,5419.32666015625,1086873
2017-01-16,5697.9501953125,5725.2001953125,5661.0,5676.89990234375,5397.8369140625,290142
2017-01-17,5690.0,5718.89990234375,5657.0498046875,5669.39990234375,5390.7060546875,343048
2017-01-18,5685.0,5719.0,5665.0,5684.4501953125,5405.01611328125,308483
2017-01-19,5675.0,5728.0,5675.0,5718.35009765625,5437.24951171875,239027
2017-01-20,5717.0,5749.0,5642.0,5668.9501953125,5390.2783203125,444280
2017-01-23,5668.9501953125,5712.75,5643.7998046875,5700.0,5419.8017578125,297515
2017-01-24,5704.0,5745.75,5688.9501953125,5737.2001953125,5455.17333984375,301613
2017-01-25,5763.89990234375,5834.0,5708.0498046875,5802.5498046875,5517.31005859375,1148793
2017-01-27,5842.0,5927.7001953125,5825.0498046875,5915.89990234375,5625.0888671875,576906
2017-01-30,5916.0,5939.0,5885.0,5894.9501953125,5605.16796875,323448
2017-01-31,5889.0,5934.89990234375,5875.5,5894.25,5604.50244140625,374637
2017-02-01,5900.0,6203.5,5886.0,6179.2001953125,5875.4453125,1212008
2017-02-02,6170.0,6218.35009765625,6130.0,6144.35009765625,5842.30859375,745214
2017-02-03,6147.89990234375,6156.64990234375,6096.5498046875,6115.4501953125,5814.82958984375,304078
2017-02-06,6157.0,6187.0,6125.0,6149.7001953125,5847.39599609375,322223
2017-02-07,6166.0,6231.5,6144.0,6213.2001953125,5907.77392578125,456427
2017-02-08,6219.7001953125,6233.89990234375,6165.14990234375,6194.64990234375,5890.1357421875,410369
2017-02-09,6195.5,6204.0,6111.60009765625,6157.10009765625,5854.431640625,511610
2017-02-10,6170.0,6173.75,6096.39990234375,6112.25,5811.78662109375,284471
2017-02-13,6092.0,6139.89990234375,6002.0,6022.0,5725.97314453125,404675
2017-02-14,6045.0,6045.0,5928.10009765625,5939.85009765625,5647.86181640625,439745
2017-02-15,5950.0,5961.7998046875,5842.2001953125,5862.7001953125,5574.50390625,609791
2017-02-16,5860.0,6037.9501953125,5860.0,6024.5498046875,5728.39697265625,576390
2017-02-17,6038.0,6055.85009765625,5955.0498046875,5989.75,5695.3076171875,326378
2017-02-20,5989.75,6120.75,5912.2998046875,6093.14990234375,5793.625,504439
2017-02-21,6071.10009765625,6090.64990234375,6043.0,6063.14990234375,5765.1005859375,287864
2017-02-22,6073.0,6116.14990234375,6040.0,6079.64990234375,5780.7890625,431264
2017-02-23,6090.0,6092.10009765625,6015.0498046875,6031.0,5734.53076171875,461009
2017-02-27,6005.0,6050.9501953125,5940.0,5951.5,5658.9384765625,394395
2017-02-28,5946.2998046875,6000.0,5914.7998046875,5922.5,5631.36376953125,558820
2017-03-01,5960.0,5998.7998046875,5885.14990234375,5919.60009765625,5628.6064453125,559896
