Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,426.6666564941406,429.8333435058594,424.9333190917969,427.0,321.35479736328125,1690152
2017-01-03,429.3333435058594,438.6666564941406,424.3999938964844,433.70001220703125,326.39715576171875,4736077
2017-01-04,433.20001220703125,440.6000061035156,427.8999938964844,436.9666748046875,328.8555908203125,4178112
2017-01-05,436.3333435058594,449.6333312988281,435.3333435058594,448.4666748046875,337.5103454589844,3720748
2017-01-06,447.3333435058594,454.0,441.0333251953125,443.23333740234375,333.57183837890625,2476677
2017-01-09,442.8333435058594,445.1000061035156,434.0,435.3999938964844,327.6765441894531,1760358
2017-01-10,439.8333435058594,450.6666564941406,438.8666687011719,440.20001220703125,331.2890319824219,2944873
2017-01-11,441.3333435058594,444.0,436.4666748046875,440.6000061035156,331.59002685546875,2509357
2017-01-12,441.3333435058594,445.79998779296875,438.1000061035156,439.5333251953125,330.7872314453125,1573639
2017-01-13,443.26666259765625,443.26666259765625,434.0,438.4333190917969,329.9593505859375,1778224
2017-01-16,441.76666259765625,447.3999938964844,437.0666809082031,445.3999938964844,335.2024230957031,1966590
2017-01-17,446.6333312988281,448.29998779296875,441.3666687011719,443.29998779296875,333.6219787597656,1318587
2017-01-18,442.73333740234375,442.76666259765625,433.5333251953125,436.9666748046875,328.8555908203125,3159189
2017-01-19,438.0666809082031,451.1333312988281,436.0666809082031,449.26666259765625,338.11248779296875,2726764
2017-01-20,448.0,450.6666564941406,441.3333435058594,443.1666564941406,333.52166748046875,2044776
2017-01-23,441.3333435058594,454.6666564941406,441.0,451.3666687011719,339.69287109375,2550723
2017-01-24,451.3333435058594,458.79998779296875,449.1333312988281,454.9333190917969,342.3770446777344,2783245
2017-01-25,457.3333435058594,478.8666687011719,451.76666259765625,474.1333312988281,356.8267822265625,5446609
2017-01-27,475.3333435058594,484.5333251953125,460.8666687011719,469.8333435058594,353.5906677246094,2866876
2017-01-30,470.9333190917969,472.0,463.1333312988281,469.76666259765625,353.54046630859375,1464312
2017-01-31,470.3333435058594,470.3333435058594,451.3666687011719,454.4333190917969,342.00079345703125,3411826
2017-02-01,454.70001220703125,464.79998779296875,448.79998779296875,461.8333435058594,347.5699462890625,2764353
2017-02-02,463.3333435058594,475.3333435058594,462.9333190917969,467.9333190917969,352.16070556640625,2391231
2017-02-03,467.3333435058594,467.8666687011719,459.20001220703125,465.73333740234375,350.50506591796875,2448210
2017-02-06,468.9333190917969,474.20001220703125,466.0,470.23333740234375,353.89166259765625,1816342
2017-02-07,471.79998779296875,481.9666748046875,469.3666687011719,477.76666259765625,359.56121826171875,3418467
2017-02-08,479.1333312988281,484.6666564941406,476.0666809082031,480.3333435058594,361.4928283691406,3502626
2017-02-09,483.3333435058594,486.0,480.70001220703125,484.5666809082031,364.67877197265625,2967433
2017-02-10,488.6666564941406,488.6666564941406,474.6666564941406,477.0333251953125,359.0093078613281,3767023
2017-02-13,476.6666564941406,479.26666259765625,473.3666687011719,476.3666687011719,358.5075988769531,1448797
2017-02-14,477.79998779296875,477.8666687011719,457.8666687011719,461.3666687011719,347.21875,2723449
2017-02-15,461.3333435058594,466.5333251953125,445.3333435058594,449.79998779296875,338.5137939453125,4840272
2017-02-16,447.0333251953125,451.4333190917969,441.3333435058594,446.26666259765625,335.85467529296875,5140266
2017-02-17,447.0666809082031,455.6333312988281,443.3666687011719,452.6666564941406,340.6712341308594,2918491
2017-02-20,455.0,468.0,453.3666687011719,466.8333435058594,351.3328552246094,2920621
2017-02-21,470.0,478.0,467.3999938964844,469.29998779296875,353.18927001953125,2438436
2017-02-22,470.0,478.6666564941406,469.0666809082031,476.20001220703125,358.3821716308594,3701290
2017-02-23,476.6666564941406,481.1000061035156,471.1000061035156,478.4333190917969,360.0628967285156,4518697
2017-02-27,476.0,483.20001220703125,467.26666259765625,471.79998779296875,355.0706787109375,3279613
2017-02-28,460.0,463.26666259765625,445.3333435058594,446.70001220703125,345.7064208984375,7521292
2017-03-01,450.0,451.26666259765625,435.6000061035156,439.6333312988281,340.2374572753906,5482936
2017-03-02,441.29998779296875,443.6000061035156,420.5666809082031,423.4333190917969,327.7000732421875,8909256
2017-03-03,422.6000061035156,423.6000061035156,410.1666564941406,421.8666687011719,326.487548828125,11837119
2017-03-06,424.8666687011719,428.9333190917969,421.6000061035156,425.0333251953125,328.93829345703125,4947909
2017-03-07,427.3333435058594,432.4666748046875,425.8666687011719,430.6000061035156,333.2464599609375,3454140
2017-03-08,430.3333435058594,433.5666809082031,420.0666809082031,426.0,329.6864013671875,3223611
2017-03-09,429.4333190917969,429.6000061035156,420.29998779296875,421.3333435058594,326.0748596191406,3155532
2017-03-10,423.9333190917969,424.6333312988281,413.3999938964844,415.5666809082031,321.6119689941406,3653209
2017-03-14,424.0,427.3333435058594,419.3333435058594,424.4666748046875,328.4997863769531,4683009
2017-03-15,423.5,429.23333740234375,421.8999938964844,424.3333435058594,328.3965759277344,2256408
2017-03-16,426.0,432.9333190917969,424.70001220703125,431.8333435058594,334.2009582519531,2812221
2017-03-17,433.3333435058594,433.3333435058594,425.3666687011719,428.0666809082031,331.285888671875,3351987
2017-03-20,426.6666564941406,432.0,423.5666809082031,429.0666809082031,332.05975341796875,1791367
2017-03-21,428.0,432.6666564941406,422.5333251953125,427.9333190917969,331.1826477050781,2790559
2017-03-22,424.4333190917969,432.3333435058594,418.70001220703125,430.0,332.7821044921875,2946235
2017-03-23,436.6666564941406,440.0,432.0666809082031,436.70001220703125,337.96728515625,5743254
2017-03-24,433.3333435058594,434.6666564941406,430.0666809082031,433.1333312988281,341.4622802734375,2752752
2017-03-27,433.20001220703125,435.9333190917969,427.29998779296875,428.76666259765625,338.01983642578125,2794962
2017-03-28,427.6666564941406,432.26666259765625,426.6666564941406,430.6333312988281,339.4914245605469,1712650
2017-03-29,431.6666564941406,433.6666564941406,427.3666687011719,428.73333740234375,337.9935302734375,2081874
2017-03-30,428.73333740234375,431.0,425.6333312988281,427.1000061035156,336.7059326171875,4656444
2017-03-31,429.3333435058594,438.6666564941406,428.0333251953125,433.23333740234375,341.54119873046875,3687568
2017-04-03,432.6666564941406,433.0333251953125,424.3999938964844,425.6000061035156,335.5233459472656,1513333
2017-04-05,428.79998779296875,428.8666687011719,420.79998779296875,425.1666564941406,335.1817321777344,5046658
