Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,163.89999389648438,165.0,162.97500610351562,163.72500610351562,124.97744750976562,4262892
2017-01-03,163.60000610351562,174.4499969482422,163.5,172.625,131.77114868164062,12373166
2017-01-04,172.5,176.0,169.5500030517578,171.47500610351562,130.893310546875,10261440
2017-01-05,172.5,176.89999389648438,172.39999389648438,176.27499389648438,134.5573272705078,8445140
2017-01-06,175.75,177.60000610351562,172.35000610351562,173.1750030517578,132.19097900390625,4715704
2017-01-09,174.0,174.5,170.875,171.39999389648438,130.83604431152344,5192590
2017-01-10,172.6999969482422,176.10000610351562,172.6999969482422,173.35000610351562,132.32456970214844,9955020
2017-01-11,174.9499969482422,175.6999969482422,173.25,174.5500030517578,133.2405548095703,13388844
2017-01-12,176.0,180.0,176.0,177.375,135.39697265625,9899910
2017-01-13,177.5,177.5,173.52499389648438,175.72500610351562,134.13748168945312,6050818
2017-01-16,177.22500610351562,178.9499969482422,175.77499389648438,176.4250030517578,134.67184448242188,6550024
2017-01-17,177.39999389648438,178.27499389648438,175.1750030517578,175.5500030517578,134.00390625,5708072
2017-01-18,176.14999389648438,176.47500610351562,173.5500030517578,174.3000030517578,133.04974365234375,7761976
2017-01-19,174.3000030517578,180.3000030517578,174.0500030517578,179.875,137.30535888671875,14632178
2017-01-20,179.875,180.22500610351562,175.3000030517578,176.1750030517578,134.48098754882812,5968790
2017-01-23,176.0749969482422,180.0,175.5,178.875,136.5419921875,7255254
2017-01-24,178.9250030517578,184.0749969482422,178.9250030517578,183.39999389648438,139.99609375,7614620
2017-01-25,184.0,193.35000610351562,182.5500030517578,190.14999389648438,145.1486358642578,22269906
2017-01-27,189.25,196.25,189.0,192.02499389648438,146.5798797607422,10897218
2017-01-30,192.0,194.35000610351562,186.5,188.89999389648438,144.19444274902344,6088292
2017-01-31,188.75,189.875,175.5500030517578,183.1999969482422,139.8434295654297,46295692
2017-02-01,185.0,190.4499969482422,183.4250030517578,187.72500610351562,143.29754638671875,14653172
2017-02-02,188.0,193.64999389648438,188.0,191.3000030517578,146.0264892578125,11566924
2017-02-03,192.4499969482422,195.375,191.5,193.6750030517578,147.8394012451172,8946626
2017-02-06,195.5500030517578,198.97500610351562,195.0,198.25,151.3316650390625,7375556
2017-02-07,198.9499969482422,202.0,194.75,195.875,149.5187225341797,12730464
2017-02-08,197.5,199.6999969482422,196.72500610351562,197.875,151.04539489746094,5119770
2017-02-09,193.35000610351562,194.5,192.52499389648438,193.72500610351562,158.70521545410156,8705250
2017-02-10,192.5,192.60000610351562,185.75,190.02499389648438,155.67405700683594,13510350
2017-02-13,190.1750030517578,190.8249969482422,187.0,189.9499969482422,155.61260986328125,8608148
2017-02-14,190.8249969482422,191.10000610351562,185.0749969482422,187.1999969482422,153.35972595214844,7849678
2017-02-15,187.0,190.25,181.6750030517578,184.60000610351562,151.229736328125,6996420
2017-02-16,185.52499389648438,188.5,183.02499389648438,187.97500610351562,153.99464416503906,4812376
2017-02-17,191.35000610351562,193.27499389648438,190.35000610351562,192.625,157.80404663085938,10909066
2017-02-20,193.6999969482422,194.1999969482422,191.25,192.75,157.90646362304688,4603236
2017-02-21,194.0,196.5,193.0,195.64999389648438,160.28219604492188,5413572
2017-02-22,196.5,197.625,194.0,195.02499389648438,159.77023315429688,5759760
2017-02-23,195.22500610351562,196.10000610351562,191.72500610351562,192.5500030517578,157.74261474609375,18540974
2017-02-27,189.0,193.875,188.125,192.9499969482422,158.0703125,9401652
2017-02-28,193.1999969482422,193.6999969482422,191.35000610351562,192.52499389648438,157.72210693359375,11729214
2017-03-01,192.97500610351562,193.72500610351562,188.5500030517578,190.85000610351562,156.3499298095703,9453386
2017-03-02,191.875,193.6750030517578,187.5,188.35000610351562,154.30184936523438,10287272
2017-03-03,188.27499389648438,189.5,184.22500610351562,187.52499389648438,153.6259765625,8089420
2017-03-06,188.39999389648438,190.4499969482422,188.25,189.5749969482422,155.30538940429688,5188970
2017-03-07,190.375,190.60000610351562,188.0749969482422,189.35000610351562,155.12109375,6412002
2017-03-08,189.6999969482422,190.22500610351562,186.0500030517578,187.375,153.50308227539062,6145552
2017-03-09,188.875,189.27499389648438,186.8000030517578,187.375,153.50308227539062,2158722
2017-03-10,188.75,188.89999389648438,185.25,186.22500610351562,152.5609893798828,3559446
2017-03-14,189.5,189.5500030517578,186.14999389648438,187.0,153.1958770751953,6990390
2017-03-15,187.0749969482422,187.25,184.3000030517578,184.875,151.4550323486328,9632162
2017-03-16,187.0,188.5,185.5,188.0749969482422,154.07656860351562,6724372
2017-03-17,189.5,189.6999969482422,187.25,187.9250030517578,153.95367431640625,6603170
2017-03-20,187.0,187.5749969482422,184.72500610351562,185.47500610351562,151.9465789794922,10068184
2017-03-21,185.625,187.27499389648438,185.52499389648438,186.0500030517578,152.41763305664062,6550532
2017-03-22,185.0,188.25,183.77499389648438,186.375,152.6838836669922,6502744
2017-03-23,190.02499389648438,192.0,187.47500610351562,188.39999389648438,154.34278869628906,13301728
2017-03-24,187.35000610351562,187.35000610351562,185.35000610351562,186.35000610351562,156.39903259277344,6081968
2017-03-27,186.02499389648438,187.75,184.875,185.4499969482422,155.64369201660156,4254704
2017-03-28,186.8249969482422,186.8249969482422,183.10000610351562,184.52499389648438,154.86737060546875,6835990
2017-03-29,184.5500030517578,185.72500610351562,183.1750030517578,185.0749969482422,155.32896423339844,8789188
2017-03-30,185.97500610351562,190.0,185.125,188.39999389648438,158.11953735351562,37256634
2017-03-31,189.9250030517578,195.75,188.4250030517578,193.52499389648438,162.42083740234375,18654230
2017-04-03,193.52499389648438,193.52499389648438,189.375,190.5749969482422,159.9449920654297,6582482
2017-04-05,191.60000610351562,192.5500030517578,190.0500030517578,190.6750030517578,160.02890014648438,5282412
2017-04-06,190.5749969482422,193.47500610351562,189.77499389648438,192.875,161.8753204345703,4794514
2017-04-07,192.97500610351562,199.9499969482422,192.75,198.6750030517578,166.7431182861328,14854672
2017-04-10,202.5,206.89999389648438,201.1750030517578,205.625,172.57608032226562,15241366
2017-04-11,206.5,207.39999389648438,204.0749969482422,204.75,171.8417205810547,9571664
2017-04-12,205.875,207.1750030517578,202.75,204.625,171.73681640625,8115932
2017-04-13,204.64999389648438,214.375,204.125,211.1999969482422,177.2550506591797,15403342
2017-04-17,213.35000610351562,215.8249969482422,209.14999389648438,212.22500610351562,178.1153106689453,15013340
2017-04-18,213.5,219.5,213.0500030517578,215.4250030517578,180.8009796142578,12587046
2017-04-19,213.8249969482422,218.625,213.0500030517578,217.625,182.6473846435547,8783452
2017-04-20,219.125,219.125,212.02499389648438,213.64999389648438,179.31126403808594,9987638
2017-04-21,215.85000610351562,216.8000030517578,211.5500030517578,212.375,178.24119567871094,5247660
2017-04-24,213.375,213.375,208.35000610351562,210.9499969482422,177.0452117919922,6572278
2017-04-25,211.5,218.9250030517578,211.5,218.25,183.1719207763672,9006014
2017-04-26,219.97500610351562,220.22500610351562,213.6999969482422,216.875,182.01792907714844,7218300
2017-04-27,216.875,222.5,215.125,221.64999389648438,186.02548217773438,9495924
2017-04-28,223.5,223.6999969482422,216.5,220.02499389648438,184.66165161132812,7894988
2017-05-02,220.5,224.14999389648438,219.85000610351562,221.52499389648438,185.9205780029297,4969430
2017-05-03,222.625,225.125,218.4250030517578,220.9499969482422,185.43798828125,5769546
